Date,AAD.DE,ADS.DE,ADV.DE,AFX.DE,AIR.DE,ALV.DE,ARL.DE,BAS.DE,BAYN.DE,BC8.DE,BDT.DE,BEI.DE,BMW.DE,BOSS.DE,BVB.DE,BYW6.DE,CBK.DE,COK.DE,COM.DE,CON.DE,DAI.DE,DB1.DE,DBK.DE,DEQ.DE,DEZ.DE,DLG.DE,DPW.DE,DRI.DE,DTE.DE,DUE.DE,EOAN.DE,EVD.DE,EVT.DE,FIE.DE,FME.DE,FNTN.DE,FRA.DE,FRE.DE,G1A.DE,GBF.DE,GFT.DE,GIL.DE,GLJ.DE,GMM.DE,GSC1.DE,HEI.DE,HEN3.DE,HNR1.DE,HOT.DE,IFX.DE,INH.DE,JEN.DE,JUN3.DE,KRN.DE,KU2.DE,LEO.DE,LHA.DE,LIN.DE,LPK.DE,LXS.DE,MAN.DE,MLP.DE,MOR.DE,MRK.DE,MUV2.DE,NDA.DE,NEM.DE,PFV.DE,PUM.DE,QIA.DE,QSC.DE,RAA.DE,RHK.DE,RWE.DE,SAP.DE,SBS.DE,SDF.DE,SGL.DE,SIE.DE,SIX2.DE,SKB.DE,SPR.DE,SZG.DE,SZU.DE,TEG.DE,TKA.DE,TTK.DE,UTDI.DE
2017-01-02,73.69999694824219,151.3000030517578,8.1899995803833,35.79999923706055,62.86000061035156,157.3000030517578,36.040000915527344,88.69999694824219,98.6063003540039,50.25,97.0,81.87000274658203,89.9800033569336,59.0,5.360000133514404,30.80500030517578,7.5,22.905000686645508,9.562999725341797,187.0,71.18000030517578,76.9800033569336,15.659000396728516,38.98500061035156,5.456999778747559,39.81999969482422,31.399999618530273,41.59000015258789,16.424999237060547,38.85499954223633,6.820000171661377,30.25,7.697999954223633,62.84000015258789,82.19999694824219,27.040000915527344,56.4900016784668,74.7699966430664,38.8650016784668,36.97999954223633,21.334999084472656,43.775001525878906,50.88330078125,48.89500045776367,22.549999237060547,89.51000213623047,114.9000015258789,103.69999694824219,136.1999969482422,16.530000686645508,52.02000045776367,16.764999389648438,27.75,89.19000244140625,90.77999877929688,34.94499969482422,12.574999809265137,75.95999908447266,7.26800012588501,63.91999816894531,94.48999786376953,4.201000213623047,50.900001525878906,101.25,180.3000030517578,55.20000076293945,18.15329933166504,88.9000015258789,24.959999084472656,28.31879997253418,1.9500000476837158,433.20001220703125,26.184999465942383,12.085000038146973,83.54000091552734,45.900001525878906,22.75,8.524999618530273,117.94999694824219,51.77000045776367,43.125,46.76499938964844,33.900001525878906,22.69499969482422,12.595000267028809,22.954999923706055,21.479999542236328,37.63999938964844
2017-01-03,73.29000091552734,149.25,8.121999740600586,35.47999954223633,63.56999969482422,159.5500030517578,37.01499938964844,87.69999694824219,99.14759826660156,49.154998779296875,97.8499984741211,81.11000061035156,90.83000183105469,58.029998779296875,5.3520002365112305,30.829999923706055,7.822000026702881,22.477500915527344,9.600000381469727,189.0,72.0999984741211,77.61000061035156,15.810799598693848,38.66999816894531,5.4720001220703125,39.869998931884766,31.5,41.20000076293945,16.364999771118164,39.375,6.7270002365112305,30.325000762939453,7.803999900817871,63.630001068115234,81.26000213623047,26.96500015258789,56.47999954223633,73.87999725341797,38.334999084472656,37.41999816894531,21.2549991607666,44.15999984741211,50.66669845581055,49.06999969482422,22.360000610351562,88.5,113.1500015258789,104.69999694824219,136.60000610351562,16.600000381469727,51.540000915527344,16.610000610351562,27.69499969482422,88.66999816894531,92.48999786376953,35.93000030517578,12.484999656677246,75.95999908447266,7.260000228881836,65.94999694824219,95.41000366210938,4.170000076293945,50.72999954223633,101.44999694824219,180.0,54.63999938964844,17.850000381469727,89.25,25.200000762939453,28.095600128173828,2.0,431.45001220703125,25.915000915527344,11.984999656677246,82.88999938964844,46.70000076293945,22.709999084472656,8.53499984741211,116.19999694824219,51.54999923706055,43.79999923706055,46.6150016784668,34.15999984741211,22.969999313354492,12.460000038146973,23.020000457763672,21.354999542236328,37.54499816894531
2017-01-04,73.19999694824219,146.39999389648438,8.039999961853027,35.189998626708984,63.43000030517578,160.39999389648438,37.17499923706055,88.1500015258789,100.427001953125,48.314998626708984,98.0,80.4800033569336,90.18000030517578,57.25,5.300000190734863,31.100000381469727,7.820000171661377,21.802499771118164,9.550000190734863,187.14999389648438,72.06999969482422,77.0999984741211,16.297199249267578,38.71500015258789,5.331999778747559,40.55500030517578,31.325000762939453,41.28499984741211,16.559999465942383,39.05500030517578,6.681000232696533,29.59000015258789,7.829999923706055,63.0,80.87000274658203,27.155000686645508,56.15999984741211,74.56999969482422,38.64500045776367,37.275001525878906,20.649999618530273,44.4900016784668,49.983299255371094,47.505001068115234,22.045000076293945,86.72000122070312,113.25,105.5999984741211,134.5,16.3700008392334,50.47999954223633,16.469999313354492,27.235000610351562,87.62999725341797,90.0999984741211,35.53499984741211,12.760000228881836,75.95999908447266,7.158999919891357,64.30000305175781,95.4000015258789,4.28000020980835,49.93000030517578,101.44999694824219,180.75,54.880001068115234,17.606700897216797,88.81999969482422,24.799999237060547,28.043699264526367,1.9739999771118164,425.6499938964844,25.860000610351562,11.854999542236328,82.43000030517578,47.79999923706055,22.940000534057617,8.553000450134277,115.69999694824219,51.02000045776367,42.994998931884766,46.560001373291016,34.185001373291016,22.899999618530273,12.449999809265137,22.665000915527344,21.2549991607666,37.220001220703125
2017-01-05,73.68000030517578,144.3000030517578,7.960000038146973,35.060001373291016,64.58000183105469,160.6999969482422,36.95500183105469,87.79000091552734,101.01699829101562,48.17499923706055,97.95999908447266,80.80000305175781,90.33999633789062,55.66999816894531,5.327000141143799,31.40999984741211,7.839000225067139,21.857500076293945,9.628999710083008,186.25,72.05000305175781,76.38999938964844,16.167800903320312,38.83000183105469,5.394000053405762,39.63999938964844,31.854999542236328,41.314998626708984,16.610000610351562,37.310001373291016,6.705999851226807,29.780000686645508,7.710000038146973,63.099998474121094,80.54000091552734,27.399999618530273,56.439998626708984,74.55999755859375,38.81999969482422,37.52000045776367,21.584999084472656,43.849998474121094,49.5,48.5099983215332,22.549999237060547,86.86000061035156,113.55000305175781,102.55000305175781,132.89999389648438,16.274999618530273,50.56999969482422,16.290000915527344,26.979999542236328,90.0,90.08999633789062,35.39500045776367,12.795000076293945,75.95999908447266,7.118000030517578,64.22000122070312,95.44999694824219,4.300000190734863,49.880001068115234,103.0,178.39999389648438,55.099998474121094,17.356700897216797,89.2699966430664,24.5,28.329200744628906,1.965000033378601,426.95001220703125,25.614999771118164,11.984999656677246,82.69000244140625,48.0,22.84000015258789,8.57699966430664,114.94999694824219,51.25,43.04999923706055,46.81999969482422,34.099998474121094,23.2450008392334,12.545000076293945,22.75,22.06999969482422,37.619998931884766
2017-01-06,74.1500015258789,144.8000030517578,7.960999965667725,35.040000915527344,65.16999816894531,161.10000610351562,36.66999816894531,87.5199966430664,100.77100372314453,48.06999969482422,97.83999633789062,80.54000091552734,90.51000213623047,56.130001068115234,5.382999897003174,31.639999389648438,7.854000091552734,22.239999771118164,9.720000267028809,188.3000030517578,72.04000091552734,75.44000244140625,16.35070037841797,39.0,5.367000102996826,39.29999923706055,31.8700008392334,41.34000015258789,16.549999237060547,36.880001068115234,6.6529998779296875,29.739999771118164,7.671000003814697,63.349998474121094,80.5999984741211,27.520000457763672,56.5,74.87999725341797,38.150001525878906,38.0,21.3700008392334,44.14500045776367,48.93330001831055,47.64500045776367,22.299999237060547,86.93000030517578,113.0999984741211,102.6500015258789,134.10000610351562,16.219999313354492,51.130001068115234,16.5,27.170000076293945,89.5199966430664,90.4800033569336,36.09000015258789,12.395000457763672,75.95999908447266,7.10099983215332,63.849998474121094,95.5,4.25,49.90999984741211,102.1500015258789,178.35000610351562,55.279998779296875,17.4867000579834,89.33000183105469,24.5,28.225400924682617,1.9609999656677246,428.70001220703125,25.635000228881836,11.800000190734863,83.66000366210938,47.20000076293945,22.55500030517578,8.885000228881836,115.94999694824219,51.15999984741211,44.26499938964844,46.869998931884766,33.93000030517578,23.094999313354492,12.425000190734863,22.625,22.100000381469727,38.470001220703125
2017-01-09,74.29000091552734,144.5,7.85099983215332,34.665000915527344,65.08999633789062,160.3000030517578,35.85499954223633,87.66000366210938,100.08200073242188,48.415000915527344,96.44000244140625,80.7699966430664,89.83000183105469,56.68000030517578,5.275000095367432,31.950000762939453,7.660999774932861,21.877500534057617,9.614999771118164,186.89999389648438,71.9800033569336,76.63999938964844,16.154399871826172,38.7599983215332,5.309999942779541,40.9900016784668,31.614999771118164,42.0099983215332,16.389999389648438,36.92499923706055,6.642000198364258,29.875,7.86899995803833,63.599998474121094,75.11000061035156,27.454999923706055,56.2400016784668,72.43000030517578,37.71500015258789,37.560001373291016,21.399999618530273,43.71500015258789,48.79999923706055,47.1150016784668,22.31999969482422,85.91000366210938,114.19999694824219,102.4000015258789,133.35000610351562,16.299999237060547,50.650001525878906,16.299999237060547,26.709999084472656,89.44000244140625,90.0999984741211,35.584999084472656,11.680000305175781,75.95999908447266,7.086999893188477,64.98999786376953,95.4000015258789,4.198999881744385,48.97999954223633,102.30000305175781,177.39999389648438,54.779998779296875,17.899999618530273,87.80000305175781,24.405000686645508,28.204599380493164,1.930999994277954,426.29998779296875,25.399999618530273,11.800000190734863,84.33999633789062,47.650001525878906,22.475000381469727,8.819999694824219,116.05000305175781,50.709999084472656,44.6349983215332,46.939998626708984,33.44499969482422,23.030000686645508,12.390000343322754,22.489999771118164,22.639999389648438,38.5
2017-01-10,76.0,144.8000030517578,7.699999809265137,34.90999984741211,65.18000030517578,160.0500030517578,36.15999984741211,88.0999984741211,99.24600219726562,48.06999969482422,97.22000122070312,80.98999786376953,89.91000366210938,57.290000915527344,5.245999813079834,31.915000915527344,7.60699987411499,21.9325008392334,9.595999717712402,191.89999389648438,72.2300033569336,76.2300033569336,15.761699676513672,38.6150016784668,5.34499979019165,41.48500061035156,31.43000030517578,42.25,16.2450008392334,36.650001525878906,6.678999900817871,29.540000915527344,7.8420000076293945,63.63999938964844,76.94999694824219,27.235000610351562,56.119998931884766,73.12000274658203,37.849998474121094,38.404998779296875,21.235000610351562,43.80500030517578,50.70000076293945,45.880001068115234,22.399999618530273,85.9000015258789,114.19999694824219,101.25,135.39999389648438,16.450000762939453,51.279998779296875,16.104999542236328,26.850000381469727,89.47000122070312,90.43000030517578,36.435001373291016,11.65999984741211,75.95999908447266,6.947000026702881,63.599998474121094,95.4000015258789,4.181000232696533,48.915000915527344,101.94999694824219,177.64999389648438,55.220001220703125,17.56329917907715,88.61000061035156,24.479999542236328,28.0851993560791,1.9249999523162842,421.29998779296875,25.540000915527344,11.8100004196167,84.0,47.494998931884766,22.764999389648438,8.670000076293945,117.75,50.18000030517578,46.755001068115234,46.71500015258789,34.275001525878906,23.25,12.345000267028809,22.924999237060547,23.1299991607666,38.34000015258789
2017-01-11,76.5,145.5500030517578,7.729000091552734,35.41999816894531,65.48999786376953,160.1999969482422,36.439998626708984,89.05000305175781,99.44280242919922,47.7400016784668,97.3499984741211,80.27999877929688,90.12999725341797,56.130001068115234,5.251999855041504,31.610000610351562,7.610000133514404,22.077499389648438,9.588000297546387,194.39999389648438,72.83000183105469,76.45999908447266,16.127599716186523,38.55500030517578,5.4070000648498535,42.20000076293945,31.690000534057617,42.31999969482422,16.364999771118164,37.04499816894531,7.002999782562256,29.844999313354492,7.822000026702881,63.70000076293945,76.0999984741211,27.3700008392334,56.29999923706055,73.13999938964844,38.150001525878906,38.46500015258789,21.280000686645508,43.599998474121094,51.16669845581055,45.86000061035156,22.434999465942383,86.0,113.9000015258789,101.55000305175781,136.0,16.469999313354492,51.84000015258789,16.34000015258789,26.934999465942383,89.29000091552734,90.13999938964844,37.72999954223633,11.600000381469727,75.95999908447266,7.189000129699707,65.55999755859375,95.4000015258789,4.349999904632568,48.85499954223633,102.94999694824219,178.14999389648438,55.130001068115234,17.510000228881836,88.97000122070312,24.524999618530273,28.002099990844727,1.937000036239624,423.6000061035156,25.420000076293945,12.225000381469727,83.94999694824219,47.20500183105469,23.405000686645508,8.70300006866455,117.25,50.2400016784668,48.8849983215332,46.52000045776367,35.40999984741211,23.434999465942383,12.375,23.684999465942383,22.950000762939453,39.1150016784668
2017-01-12,76.41999816894531,146.0,7.551000118255615,34.89500045776367,64.75,159.1999969482422,36.10499954223633,88.18000030517578,98.40950012207031,47.79499816894531,96.80999755859375,80.3499984741211,87.45999908447266,56.70000076293945,5.244999885559082,31.094999313354492,7.4079999923706055,22.3075008392334,9.527000427246094,189.35000610351562,70.79000091552734,75.95999908447266,15.56980037689209,38.400001525878906,5.322000026702881,41.94499969482422,31.415000915527344,42.5,16.235000610351562,36.970001220703125,7.169000148773193,29.530000686645508,7.659999847412109,63.81999969482422,75.41000366210938,27.299999237060547,56.119998931884766,72.62999725341797,37.939998626708984,38.029998779296875,21.229999542236328,43.72999954223633,51.04999923706055,46.540000915527344,22.2549991607666,86.01000213623047,114.05000305175781,100.80000305175781,135.5,16.350000381469727,51.29999923706055,16.43000030517578,27.25,89.98999786376953,89.80000305175781,37.619998931884766,11.479999542236328,75.95999908447266,7.197000026702881,65.19999694824219,95.56999969482422,4.349999904632568,48.189998626708984,101.3499984741211,176.5500030517578,56.75,17.373300552368164,89.5,24.350000381469727,27.529600143432617,1.9140000343322754,417.3999938964844,25.399999618530273,12.4399995803833,83.58000183105469,46.5,22.985000610351562,8.630000114440918,116.05000305175781,50.540000915527344,49.46500015258789,46.34000015258789,35.13999938964844,24.204999923706055,12.255000114440918,23.485000610351562,22.200000762939453,38.939998626708984
2017-01-13,75.9000015258789,147.9499969482422,7.636000156402588,34.845001220703125,65.55999755859375,160.8000030517578,37.20000076293945,89.05999755859375,100.03299713134766,48.029998779296875,96.87999725341797,80.44000244140625,87.80999755859375,54.9900016784668,5.2870001792907715,31.354999542236328,7.616000175476074,22.270000457763672,9.46500015258789,189.0,71.33000183105469,76.5199966430664,16.194499969482422,38.334999084472656,5.380000114440918,42.70000076293945,31.690000534057617,42.5,16.354999542236328,37.404998779296875,7.169000148773193,29.975000381469727,7.750999927520752,64.61000061035156,76.31999969482422,27.5,56.959999084472656,73.33000183105469,38.244998931884766,38.849998474121094,21.1200008392334,43.845001220703125,51.25,47.17499923706055,22.299999237060547,86.83000183105469,114.0,101.94999694824219,138.3000030517578,16.530000686645508,52.040000915527344,16.454999923706055,27.264999389648438,90.37000274658203,90.0,37.95500183105469,11.475000381469727,75.95999908447266,7.205999851226807,66.3499984741211,96.55999755859375,4.567999839782715,48.869998931884766,103.5999984741211,179.64999389648438,56.689998626708984,17.549999237060547,89.7300033569336,25.520000457763672,27.851499557495117,1.9270000457763672,408.1000061035156,25.565000534057617,12.444999694824219,84.18000030517578,46.97999954223633,23.565000534057617,8.70300006866455,116.4000015258789,50.08000183105469,49.14500045776367,46.90999984741211,35.505001068115234,23.915000915527344,12.300000190734863,23.829999923706055,22.395000457763672,39.040000915527344
